time,frequency,power interpolated
11:36:54.840,49.72669525,412.5192982
11:36:54.860,49.72659431,412.7438596
11:36:54.880,49.7264883,412.9684211
11:36:54.900,49.7263873,413.1929825
11:36:54.920,49.72628628,413.4175439
11:36:54.940,49.72618523,413.6421053
11:36:54.961,49.72608415,413.8666667
11:36:54.982,49.72598304,414.0912281
11:36:55.020,49.7257858,414.3157895
11:36:55.040,49.72568461,414.5403509
11:36:55.062,49.72558338,414.7649123
11:36:55.080,49.72548214,414.9894737
11:36:55.100,49.72538086,415.2140351
11:36:55.120,49.72527955,415.4385965
11:36:55.140,49.72517315,415.6631579
11:36:55.160,49.72507179,415.8877193
11:36:55.181,49.7249704,416.1122807
11:36:55.200,49.72486899,416.3368421
11:36:55.221,49.72476755,416.5614035
11:36:55.241,49.72466607,416.7859649
11:36:55.261,49.72456458,417.0105263
11:36:55.281,49.72446305,417.2350877
11:36:55.301,49.72435642,417.4596491
11:36:55.321,49.72425484,417.6842105
11:36:55.341,49.72415324,417.9087719
11:36:55.361,49.7240516,418.1333333
11:36:55.382,49.72394995,418.3578947
11:36:55.402,49.72384826,418.5824561
11:36:55.422,49.72374655,418.8070175
11:36:55.442,49.72364481,419.0315789
11:36:55.462,49.72354305,419.2561404
11:36:55.483,49.72343617,419.4807018
11:36:55.503,49.72333435,419.7052632
11:36:55.522,49.72323251,419.9298246
11:36:55.542,49.72313064,420.154386
11:36:55.563,49.72302875,420.3789474
11:36:55.583,49.72292683,420.6035088
11:36:55.603,49.72282489,420.8280702
11:36:55.623,49.72272292,421.0526316
11:36:55.643,49.72262093,421.277193
11:36:55.663,49.72251381,421.5017544
11:36:55.683,49.72241177,421.7263158
11:36:55.703,49.7223097,421.9508772
11:36:55.723,49.72220761,422.1754386
11:36:55.744,49.72210549,422.4
11:36:55.764,49.72200335,422.6245614
11:36:55.784,49.72190118,422.8491228
11:36:55.804,49.72179899,423.0736842
11:36:55.824,49.72169678,423.2982456
11:36:55.844,49.72158943,423.522807
11:36:55.864,49.72148717,423.7473684
11:36:55.884,49.72138488,423.9719298
11:36:55.905,49.72128257,424.1964912
11:36:55.925,49.72118024,424.4210526
11:36:55.945,49.72107789,424.645614
11:36:55.965,49.72097551,424.8701754
11:36:55.985,49.72087311,425.0947368
11:36:56.017,49.72071434,425.3192982
11:36:56.035,49.72061188,425.5438596
11:36:56.055,49.7205094,425.7684211
11:36:56.075,49.72040689,425.9929825
11:36:56.096,49.72030436,426.2175439
11:36:56.116,49.72020182,426.4421053
11:36:56.136,49.72009924,426.6666667
11:36:56.156,49.71999665,426.8912281
11:36:56.176,49.7198889,427.1157895
11:36:56.196,49.71978626,427.3403509
11:36:56.216,49.7196836,427.5649123
11:36:56.236,49.71958092,427.7894737
11:36:56.257,49.71947822,428.0140351
11:36:56.277,49.71937549,428.2385965
11:36:56.297,49.71927275,428.4631579
11:36:56.317,49.71916998,428.6877193
11:36:56.337,49.71906719,428.9122807
11:36:56.357,49.71895924,429.1368421
11:36:56.377,49.71885641,429.3614035
11:36:56.397,49.71875356,429.5859649
11:36:56.417,49.71865069,429.8105263
11:36:56.438,49.7185478,430.0350877
11:36:56.458,49.71844488,430.2596491
11:36:56.478,49.71834195,430.4842105
11:36:56.498,49.718239,430.7087719
11:36:56.518,49.71813602,430.9333333
11:36:56.538,49.71802788,431.1578947
11:36:56.558,49.71792487,431.3824561
11:36:56.578,49.71782183,431.6070175
11:36:56.598,49.71771878,431.8315789
11:36:56.619,49.71761571,432.0561404
11:36:56.639,49.71751262,432.2807018
11:36:56.659,49.71740951,432.5052632
11:36:56.679,49.71730638,432.7298246
11:36:56.699,49.71720323,432.954386
11:36:56.719,49.7170949,433.1789474
11:36:56.739,49.71699171,433.4035088
11:36:56.759,49.7168885,433.6280702
11:36:56.780,49.71678528,433.8526316
11:36:56.800,49.71668204,434.077193
11:36:56.820,49.71657878,434.3017544
11:36:56.840,49.7164755,434.5263158
11:36:56.861,49.7163722,434.7508772
11:36:56.880,49.71626372,434.9754386
11:36:56.900,49.71616038,435.2
11:36:56.920,49.71605703,435.4245614
11:36:56.940,49.71595366,435.6491228
11:36:56.961,49.71585027,435.8736842
11:36:56.981,49.71574687,436.0982456
11:36:57.020,49.71555552,436.322807
11:36:57.038,49.7154469,436.5473684
11:36:57.058,49.71534343,436.7719298
11:36:57.078,49.71523994,436.9964912
11:36:57.098,49.71513643,437.2210526
11:36:57.119,49.71503291,437.445614
11:36:57.139,49.71492937,437.6701754
11:36:57.159,49.71482582,437.8947368
11:36:57.179,49.71472225,438.1192982
11:36:57.199,49.71461866,438.3438596
11:36:57.219,49.71450988,438.5684211
11:36:57.239,49.71440626,438.7929825
11:36:57.259,49.71430262,439.0175439
11:36:57.280,49.71419897,439.2421053
11:36:57.300,49.71409531,439.4666667
11:36:57.324,49.71399162,439.6912281
11:36:57.341,49.71388793,439.9157895
11:36:57.363,49.71378422,440.1403509
11:36:57.380,49.7136753,440.3649123
11:36:57.401,49.71357156,440.5894737
11:36:57.422,49.7134678,440.8140351
11:36:57.442,49.71336403,441.0385965
11:36:57.461,49.71326024,441.2631579
11:36:57.481,49.71315644,441.4877193
11:36:57.502,49.71305262,441.7122807
11:36:57.521,49.71294879,441.9368421
11:36:57.542,49.71284494,442.1614035
11:36:57.561,49.71273589,442.3859649
11:36:57.581,49.71263202,442.6105263
11:36:57.602,49.71252813,442.8350877
11:36:57.624,49.71242423,443.0596491
11:36:57.642,49.71232031,443.2842105
11:36:57.664,49.71221638,443.5087719
11:36:57.683,49.71211244,443.7333333
11:36:57.704,49.71199809,443.9578947
11:36:57.725,49.71189412,444.1824561
11:36:57.744,49.71179014,444.4070175
11:36:57.765,49.71168614,444.6315789
11:36:57.784,49.71158213,444.8561404
11:36:57.805,49.71147811,445.0807018
11:36:57.826,49.71137408,445.3052632
11:36:57.845,49.71126483,445.5298246
11:36:57.864,49.71116077,445.754386
11:36:57.884,49.7110567,445.9789474
11:36:57.905,49.71095261,446.2035088
11:36:57.925,49.71084852,446.4280702
11:36:57.946,49.71074441,446.6526316
11:36:57.965,49.71064029,446.877193
11:36:57.987,49.71053616,447.1017544
11:36:58.023,49.71033828,447.3263158
11:36:58.046,49.71023411,447.5508772
11:36:58.063,49.71012994,447.7754386
11:36:58.084,49.71002575,448
11:36:58.107,49.70990592,448.342246
11:36:58.126,49.70980171,448.684492
11:36:58.146,49.70969749,449.026738
11:36:58.166,49.70959326,449.368984
11:36:58.187,49.70948381,449.7112299
11:36:58.206,49.70937955,450.0534759
11:36:58.226,49.70927529,450.3957219
11:36:58.246,49.70917102,450.7379679
11:36:58.267,49.70906673,451.0802139
11:36:58.287,49.70896244,451.4224599
11:36:58.307,49.70885814,451.7647059
11:36:58.327,49.70875382,452.1069519
11:36:58.347,49.7086495,452.4491979
11:36:58.367,49.70853995,452.7914439
11:36:58.387,49.70843561,453.1336898
11:36:58.407,49.70833126,453.4759358
11:36:58.428,49.7082269,453.8181818
11:36:58.448,49.70812253,454.1604278
11:36:58.468,49.70801815,454.5026738
11:36:58.488,49.70791377,454.8449198
11:36:58.508,49.70780937,455.1871658
11:36:58.528,49.70769974,455.5294118
11:36:58.548,49.70759533,455.8716578
11:36:58.568,49.70749091,456.2139037
11:36:58.588,49.70738648,456.5561497
11:36:58.609,49.70728204,456.8983957
11:36:58.629,49.7071776,457.2406417
11:36:58.649,49.70707314,457.5828877
11:36:58.669,49.70696868,457.9251337
11:36:58.689,49.70686421,458.2673797
11:36:58.710,49.70675451,458.6096257
11:36:58.729,49.70665003,458.9518717
11:36:58.749,49.70654554,459.2941176
11:36:58.769,49.70644104,459.6363636
11:36:58.790,49.70633653,459.9786096
11:36:58.810,49.70623202,460.3208556
11:36:58.830,49.7061275,460.6631016
11:36:58.850,49.70602297,461.0053476
11:36:58.870,49.70591844,461.3475936
11:36:58.890,49.70580867,461.6898396
11:36:58.910,49.70570413,462.0320856
11:36:58.930,49.70559958,462.3743316
11:36:58.950,49.70549502,462.7165775
11:36:58.971,49.70539045,463.0588235
11:36:58.991,49.70528588,463.4010695
11:36:59.023,49.70511856,463.7433155
11:36:59.042,49.70501397,464.0855615
11:36:59.063,49.70490938,464.4278075
11:36:59.083,49.70480479,464.7700535
11:36:59.103,49.70470018,465.1122995
11:36:59.123,49.70459558,465.4545455
11:36:59.143,49.70449097,465.7967914
11:36:59.163,49.70438112,466.1390374
11:36:59.183,49.7042765,466.4812834
11:36:59.204,49.70417187,466.8235294
11:36:59.223,49.70406724,467.1657754
11:36:59.244,49.7039626,467.5080214
11:36:59.264,49.70385797,467.8502674
11:36:59.284,49.70375332,468.1925134
11:36:59.304,49.70364867,468.5347594
11:36:59.324,49.70354402,468.8770053
11:36:59.344,49.70343413,469.2192513
11:36:59.364,49.70332947,469.5614973
11:36:59.385,49.70322481,469.9037433
11:36:59.406,49.70312014,470.2459893
11:36:59.425,49.70301547,470.5882353
11:36:59.445,49.7029108,470.9304813
11:36:59.465,49.70280612,471.2727273
11:36:59.485,49.70270144,471.6149733
11:36:59.505,49.70259152,471.9572193
11:36:59.525,49.70248684,472.2994652
11:36:59.546,49.70238215,472.6417112
11:36:59.565,49.70227746,472.9839572
11:36:59.586,49.70217276,473.3262032
11:36:59.606,49.70206807,473.6684492
11:36:59.626,49.70196337,474.0106952
11:36:59.646,49.70185867,474.3529412
11:36:59.666,49.70175397,474.6951872
11:36:59.686,49.70164403,475.0374332
11:36:59.706,49.70153932,475.3796791
11:36:59.726,49.70143461,475.7219251
11:36:59.746,49.7013299,476.0641711
11:36:59.767,49.70122519,476.4064171
11:36:59.787,49.70112048,476.7486631
11:36:59.807,49.70101576,477.0909091
11:36:59.827,49.70091105,477.4331551
11:36:59.847,49.70080633,477.7754011
11:36:59.867,49.70069638,478.1176471
11:36:59.887,49.70059166,478.459893
11:36:59.907,49.70048694,478.802139
11:36:59.928,49.70038223,479.144385
11:36:59.948,49.70027751,479.486631
11:36:59.968,49.70017279,479.828877
11:36:59.989,49.70006807,480.171123
11:37:00.039,49.69980103,480.513369
11:37:00.058,49.69969631,480.855615
11:37:00.078,49.69959159,481.197861
11:37:00.098,49.69948688,481.540107
11:37:00.120,49.69938216,481.8823529
11:37:00.139,49.69927744,482.2245989
11:37:00.159,49.69917272,482.5668449
11:37:00.179,49.69906801,482.9090909
11:37:00.199,49.69896329,483.2513369
11:37:00.219,49.69885334,483.5935829
11:37:00.239,49.69874863,483.9358289
11:37:00.259,49.69864392,484.2780749
11:37:00.280,49.69853921,484.6203209
11:37:00.300,49.6984345,484.9625668
11:37:00.320,49.6983298,485.3048128
11:37:00.340,49.69822509,485.6470588
11:37:00.360,49.69812039,485.9893048
11:37:00.380,49.69801046,486.3315508
11:37:00.400,49.69790576,486.6737968
11:37:00.420,49.69780106,487.0160428
11:37:00.440,49.69769637,487.3582888
11:37:00.461,49.69759168,487.7005348
11:37:00.481,49.69748699,488.0427807
11:37:00.501,49.69738231,488.3850267
11:37:00.521,49.69727762,488.7272727
11:37:00.541,49.69717294,489.0695187
11:37:00.561,49.69706303,489.4117647
11:37:00.581,49.69695836,489.7540107
11:37:00.602,49.69685369,490.0962567
11:37:00.622,49.69674902,490.4385027
11:37:00.642,49.69664436,490.7807487
11:37:00.662,49.6965397,491.1229947
11:37:00.682,49.69643505,491.4652406
11:37:00.704,49.69631993,491.8074866
11:37:00.725,49.69621528,492.1497326
11:37:00.744,49.69611064,492.4919786
11:37:00.764,49.696006,492.8342246
11:37:00.784,49.69590137,493.1764706
11:37:00.804,49.69579674,493.5187166
11:37:00.824,49.69569212,493.8609626
11:37:00.844,49.69558226,494.2032086
11:37:00.864,49.69547765,494.5454545
11:37:00.884,49.69537304,494.8877005
11:37:00.905,49.69526843,495.2299465
11:37:00.925,49.69516383,495.5721925
11:37:00.945,49.69505924,495.9144385
11:37:00.965,49.69495465,496.2566845
11:37:00.985,49.69485007,496.5989305
11:37:01.014,49.69470366,496.9411765
11:37:01.033,49.69459909,497.2834225
11:37:01.053,49.69449453,497.6256684
11:37:01.073,49.69438997,497.9679144
11:37:01.093,49.69428542,498.3101604
11:37:01.113,49.69418087,498.6524064
11:37:01.133,49.69407633,498.9946524
11:37:01.153,49.69396657,499.3368984
11:37:01.173,49.69386205,499.6791444
11:37:01.193,49.69375753,500.0213904
11:37:01.213,49.69365302,500.3636364
11:37:01.234,49.69354851,500.7058824
11:37:01.254,49.69344401,501.0481283
11:37:01.274,49.69333952,501.3903743
11:37:01.294,49.69323504,501.7326203
11:37:01.314,49.69313056,502.0748663
11:37:01.334,49.69302087,502.4171123
11:37:01.354,49.69291641,502.7593583
11:37:01.374,49.69281196,503.1016043
11:37:01.394,49.69270751,503.4438503
11:37:01.415,49.69260308,503.7860963
11:37:01.435,49.69249865,504.1283422
11:37:01.455,49.69239423,504.4705882
11:37:01.475,49.69228981,504.8128342
11:37:01.495,49.69218541,505.1550802
11:37:01.515,49.69207579,505.4973262
11:37:01.535,49.69197141,505.8395722
11:37:01.555,49.69186703,506.1818182
11:37:01.575,49.69176266,506.5240642
11:37:01.596,49.6916583,506.8663102
11:37:01.616,49.69155395,507.2085561
11:37:01.636,49.69144961,507.5508021
11:37:01.656,49.69134528,507.8930481
11:37:01.676,49.69123574,508.2352941
11:37:01.696,49.69113143,508.5775401
11:37:01.716,49.69102713,508.9197861
11:37:01.736,49.69092284,509.2620321
11:37:01.757,49.69081855,509.6042781
11:37:01.777,49.69071428,509.9465241
11:37:01.797,49.69061002,510.2887701
11:37:01.818,49.69050577,510.631016
11:37:01.837,49.69040153,510.973262
11:37:01.857,49.69029208,511.315508
11:37:01.877,49.69018786,511.657754
11:37:01.897,49.69008366,512
11:37:01.917,49.68997946,512.3404255
11:37:01.938,49.68987527,512.6808511
11:37:01.958,49.68977109,513.0212766
11:37:01.978,49.68966693,513.3617021
11:37:01.998,49.68956278,513.7021277
11:37:02.031,49.68940136,514.0425532
11:37:02.050,49.68929724,514.3829787
11:37:02.068,49.68919312,514.7234043
11:37:02.089,49.68908902,515.0638298
11:37:02.109,49.68898493,515.4042553
11:37:02.129,49.68888086,515.7446809
11:37:02.149,49.68877679,516.0851064
11:37:02.169,49.68867274,516.4255319
11:37:02.190,49.6885687,516.7659574
11:37:02.209,49.68845947,517.106383
11:37:02.229,49.68835546,517.4468085
11:37:02.250,49.68825146,517.787234
11:37:02.269,49.68814747,518.1276596
11:37:02.290,49.6880435,518.4680851
11:37:02.310,49.68793953,518.8085106
11:37:02.330,49.68783559,519.1489362
11:37:02.350,49.68773165,519.4893617
11:37:02.370,49.68762773,519.8297872
11:37:02.390,49.68751862,520.1702128
11:37:02.410,49.68741473,520.5106383
11:37:02.430,49.68731085,520.8510638
11:37:02.450,49.68720698,521.1914894
11:37:02.471,49.68710313,521.5319149
11:37:02.491,49.68699929,521.8723404
11:37:02.511,49.68689547,522.212766
11:37:02.531,49.68679166,522.5531915
11:37:02.551,49.68668268,522.893617
11:37:02.571,49.6865789,523.2340426
11:37:02.591,49.68647513,523.5744681
11:37:02.611,49.68637138,523.9148936
11:37:02.632,49.68626765,524.2553191
11:37:02.652,49.68616393,524.5957447
11:37:02.672,49.68606022,524.9361702
11:37:02.692,49.68595653,525.2765957
11:37:02.712,49.68585286,525.6170213
11:37:02.732,49.68574402,525.9574468
11:37:02.753,49.68564037,526.2978723
11:37:02.772,49.68553675,526.6382979
11:37:02.792,49.68543314,526.9787234
11:37:02.813,49.68532954,527.3191489
11:37:02.834,49.68522596,527.6595745
11:37:02.853,49.6851224,528
11:37:02.873,49.68501886,528.3404255
11:37:02.893,49.68491533,528.6808511
11:37:02.913,49.68480664,529.0212766
11:37:02.935,49.68470314,529.3617021
11:37:02.953,49.68459966,529.7021277
11:37:02.973,49.6844962,530.0425532
11:37:02.994,49.68439276,530.3829787
11:37:03.014,49.68428933,530.7234043
11:37:03.034,49.68418592,531.0638298
11:37:03.055,49.68408252,531.4042553
11:37:03.074,49.68397915,531.7446809
11:37:03.094,49.68387062,532.0851064
11:37:03.114,49.68376728,532.4255319
11:37:03.135,49.68366396,532.7659574
11:37:03.155,49.68356066,533.106383
11:37:03.175,49.68345737,533.4468085
11:37:03.195,49.6833541,533.787234
11:37:03.215,49.68325085,534.1276596
11:37:03.235,49.68314762,534.4680851
11:37:03.255,49.68303925,534.8085106
11:37:03.275,49.68293605,535.1489362
11:37:03.295,49.68283288,535.4893617
11:37:03.315,49.68272972,535.8297872
11:37:03.336,49.68262659,536.1702128
11:37:03.356,49.68252347,536.5106383
11:37:03.376,49.68242037,536.8510638
11:37:03.396,49.68231729,537.1914894
11:37:03.416,49.68221423,537.5319149
11:37:03.436,49.68210604,537.8723404
11:37:03.456,49.68200302,538.212766
11:37:03.476,49.68190002,538.5531915
11:37:03.496,49.68179704,538.893617
11:37:03.517,49.68169408,539.2340426
11:37:03.537,49.68159114,539.5744681
11:37:03.557,49.68148822,539.9148936
11:37:03.577,49.68138532,540.2553191
11:37:03.597,49.68128244,540.5957447
11:37:03.617,49.68117444,540.9361702
11:37:03.637,49.6810716,541.2765957
11:37:03.657,49.68096879,541.6170213
11:37:03.678,49.68086599,541.9574468
11:37:03.698,49.68076322,542.2978723
11:37:03.718,49.68066046,542.6382979
11:37:03.738,49.68055773,542.9787234
11:37:03.758,49.68045502,543.3191489
11:37:03.778,49.6803472,543.6595745
11:37:03.798,49.68024453,544
11:37:03.818,49.68014189,544.3404255
11:37:03.838,49.68003926,544.6808511
11:37:03.859,49.67993666,545.0212766
11:37:03.879,49.67983408,545.3617021
11:37:03.899,49.67973152,545.7021277
11:37:03.919,49.67962899,546.0425532
11:37:03.940,49.67952648,546.3829787
11:37:03.959,49.67941886,546.7234043
11:37:03.979,49.6793164,547.0638298
11:37:03.999,49.67921395,547.4042553
11:37:04.021,49.67911153,547.7446809
11:37:04.040,49.67900913,548.0851064
11:37:04.060,49.67890676,548.4255319
11:37:04.081,49.67880441,548.7659574
11:37:04.100,49.67870208,549.106383
11:37:04.120,49.67859977,549.4468085
11:37:04.140,49.67849238,549.787234
11:37:04.160,49.67839012,550.1276596
11:37:04.180,49.67828789,550.4680851
11:37:04.200,49.67818568,550.8085106
11:37:04.222,49.67808349,551.1489362
11:37:04.241,49.67798133,551.4893617
11:37:04.261,49.67787919,551.8297872
11:37:04.282,49.67777708,552.1702128
11:37:04.302,49.67766988,552.5106383
11:37:04.321,49.67756782,552.8510638
11:37:04.341,49.67746578,553.1914894
11:37:04.361,49.67736377,553.5319149
11:37:04.383,49.67726178,553.8723404
11:37:04.402,49.67715982,554.212766
11:37:04.422,49.67705788,554.5531915
11:37:04.443,49.67695596,554.893617
11:37:04.462,49.67685407,555.2340426
11:37:04.482,49.67674712,555.5744681
11:37:04.502,49.67664528,555.9148936
11:37:04.522,49.67654347,556.2553191
11:37:04.542,49.67644168,556.5957447
11:37:04.565,49.67633993,556.9361702
11:37:04.583,49.67623819,557.2765957
11:37:04.603,49.67613648,557.6170213
11:37:04.623,49.6760348,557.9574468
11:37:04.643,49.67593315,558.2978723
11:37:04.663,49.67582644,558.6382979
11:37:04.684,49.67572484,558.9787234
11:37:04.704,49.67562326,559.3191489
11:37:04.724,49.67552172,559.6595745
11:37:04.744,49.6754202,560
11:37:04.764,49.6753187,560.3404255
11:37:04.786,49.67521724,560.6808511
11:37:04.807,49.67510565,561.0212766
11:37:04.833,49.67497383,561.3617021
11:37:04.863,49.67484205,561.7021277
11:37:04.926,49.67462421,562.0425532
11:37:04.929,49.67449255,562.3829787
11:37:04.952,49.67439131,562.7234043
11:37:04.974,49.67425468,563.0638298
11:37:04.999,49.67413833,563.4042553
11:37:05.086,49.67368846,563.7446809
11:37:05.113,49.67355714,564.0851064
11:37:05.134,49.67345617,564.4255319
11:37:05.157,49.67335522,564.7659574
11:37:05.172,49.6732543,565.106383
11:37:05.192,49.67315341,565.4468085
11:37:05.212,49.67305255,565.787234
11:37:05.234,49.67294668,566.1276596
11:37:05.252,49.67284588,566.4680851
11:37:05.272,49.67274511,566.8085106
11:37:05.292,49.67264437,567.1489362
11:37:05.313,49.67254366,567.4893617
11:37:05.333,49.67244298,567.8297872
11:37:05.353,49.67234233,568.1702128
11:37:05.373,49.67224171,568.5106383
11:37:05.393,49.67214112,568.8510638
11:37:05.413,49.67203553,569.1914894
11:37:05.433,49.671935,569.5319149
11:37:05.454,49.67183451,569.8723404
11:37:05.473,49.67173404,570.212766
11:37:05.494,49.67163361,570.5531915
11:37:05.514,49.67153321,570.893617
11:37:05.534,49.67143284,571.2340426
11:37:05.554,49.6713325,571.5744681
11:37:05.574,49.67123219,571.9148936
11:37:05.594,49.6711269,572.2553191
11:37:05.614,49.67102665,572.5957447
11:37:05.634,49.67092644,572.9361702
11:37:05.655,49.67082626,573.2765957
11:37:05.675,49.67072611,573.6170213
11:37:05.695,49.670626,573.9574468
11:37:05.715,49.67052591,574.2978723
11:37:05.735,49.67042586,574.6382979
11:37:05.755,49.67032084,574.9787234
11:37:05.777,49.67021586,575.3191489
11:37:05.798,49.67010591,575.6595745
11:37:05.820,49.670001,576
11:37:05.841,49.66989114,576.3516484
11:37:05.863,49.6697863,576.7032967
11:37:05.884,49.66967651,577.0549451
11:37:05.906,49.66957175,577.4065934
11:37:05.926,49.66946703,577.7582418
11:37:05.948,49.66936234,578.1098901
11:37:05.969,49.66925271,578.4615385
11:37:05.991,49.6691481,578.8131868
11:37:06.038,49.6689589,579.1648352
11:37:06.051,49.66884444,579.5164835
11:37:06.073,49.66873998,579.8681319
11:37:06.094,49.66863058,580.2197802
11:37:06.122,49.66849638,580.5714286
11:37:06.143,49.66839204,580.9230769
11:37:06.163,49.66828774,581.2747253
11:37:06.186,49.66817355,581.6263736
11:37:06.208,49.66806933,581.978022
11:37:06.229,49.66796019,582.3296703
11:37:06.251,49.66785605,582.6813187
11:37:06.272,49.667747,583.032967
11:37:06.294,49.66764294,583.3846154
11:37:06.317,49.66753396,583.7362637
11:37:06.337,49.66742998,584.0879121
11:37:06.357,49.66732604,584.4395604
11:37:06.379,49.66722214,584.7912088
11:37:06.400,49.66711333,585.1428571
11:37:06.422,49.66700952,585.4945055
11:37:06.443,49.66690079,585.8461538
11:37:06.466,49.66679706,586.1978022
11:37:06.486,49.66668842,586.5494505
11:37:06.508,49.66658477,586.9010989
11:37:06.528,49.66648115,587.2527473
11:37:06.550,49.66637758,587.6043956
11:37:06.571,49.66626911,587.956044
11:37:06.593,49.66616562,588.3076923
11:37:06.614,49.66605725,588.6593407
11:37:06.636,49.66595384,589.010989
11:37:06.657,49.66584555,589.3626374
11:37:06.679,49.66574223,589.7142857
11:37:06.700,49.66563403,590.0659341
11:37:06.722,49.66553079,590.4175824
11:37:06.742,49.6654276,590.7692308
11:37:06.764,49.66532444,591.1208791
11:37:06.785,49.66521642,591.4725275
11:37:06.807,49.66511335,591.8241758
11:37:06.828,49.66500542,592.1758242
11:37:06.850,49.66490244,592.5274725
11:37:06.871,49.6647946,592.8791209
11:37:06.893,49.6646917,593.2307692
11:37:06.913,49.66458885,593.5824176
11:37:06.935,49.66448604,593.9340659
11:37:06.956,49.66437838,594.2857143
11:37:06.978,49.66427566,594.6373626
11:37:06.999,49.66416809,594.989011
11:37:07.026,49.66404103,595.3406593
11:37:07.048,49.66393845,595.6923077
11:37:07.068,49.66383103,596.043956
11:37:07.090,49.66372854,596.3956044
11:37:07.111,49.66362122,596.7472527
11:37:07.133,49.66351882,597.0989011
11:37:07.153,49.66341647,597.4505495
11:37:07.175,49.66331415,597.8021978
11:37:07.196,49.66320702,598.1538462
11:37:07.218,49.6631048,598.5054945
11:37:07.239,49.66299776,598.8571429
11:37:07.261,49.66289563,599.2087912
11:37:07.282,49.66278868,599.5604396
11:37:07.304,49.66268665,599.9120879
11:37:07.325,49.6625798,600.2637363
11:37:07.347,49.66247786,600.6153846
11:37:07.368,49.66237596,600.967033
11:37:07.389,49.6622741,601.3186813
11:37:07.410,49.66216745,601.6703297
11:37:07.432,49.66206569,602.021978
11:37:07.453,49.66195913,602.3736264
11:37:07.475,49.66185747,602.7252747
11:37:07.496,49.66175101,603.0769231
11:37:07.518,49.66164944,603.4285714
11:37:07.538,49.66154791,603.7802198
11:37:07.560,49.66144643,604.1318681
11:37:07.581,49.66134017,604.4835165
11:37:07.603,49.66123879,604.8351648
11:37:07.624,49.66113263,605.1868132
11:37:07.646,49.66103134,605.5384615
11:37:07.667,49.66092528,605.8901099
11:37:07.689,49.66082409,606.2417582
11:37:07.709,49.66072295,606.5934066
11:37:07.731,49.66062185,606.9450549
11:37:07.752,49.66051599,607.2967033
11:37:07.774,49.660415,607.6483516
11:37:07.795,49.66030924,608
11:37:07.817,49.66020834,608.3516484
11:37:07.838,49.66010269,608.7032967
11:37:07.860,49.66000189,609.0549451
11:37:07.881,49.65990113,609.4065934
11:37:07.902,49.65980043,609.7582418
11:37:07.926,49.65969498,610.1098901
11:37:07.948,49.6595848,610.4615385
11:37:07.971,49.65947467,610.8131868
11:37:07.998,49.65936461,611.1648352
11:37:08.053,49.65909686,611.5164835
11:37:08.074,49.658987,611.8681319
11:37:08.107,49.65885811,612.2197802
11:37:08.121,49.65875791,612.5714286
11:37:08.145,49.65864824,612.9230769
11:37:08.172,49.65851479,613.2747253
11:37:08.194,49.65841477,613.6263736
11:37:08.220,49.65831004,613.978022
11:37:08.238,49.65820061,614.3296703
11:37:08.260,49.65809124,614.6813187
11:37:08.283,49.65798192,615.032967
11:37:08.305,49.65787267,615.3846154
11:37:08.328,49.65776348,615.7362637
11:37:08.353,49.65765436,616.0879121
11:37:08.374,49.65754529,616.4395604
11:37:08.399,49.65743628,616.7912088
11:37:08.421,49.65732734,617.1428571
11:37:08.443,49.65721846,617.4945055
11:37:08.468,49.65710964,617.8461538
11:37:08.492,49.65700088,618.1978022
11:37:08.516,49.65689219,618.5494505
11:37:08.535,49.65678355,618.9010989
11:37:08.566,49.65666083,619.2527473
11:37:08.585,49.65655233,619.6043956
11:37:08.610,49.65644389,619.956044
11:37:08.634,49.65633081,620.3076923
11:37:08.656,49.65622251,620.6593407
11:37:08.679,49.65611897,621.010989
11:37:08.728,49.65600608,621.3626374
11:37:08.731,49.65586977,621.7142857
11:37:08.753,49.65576174,622.0659341
11:37:08.775,49.65565377,622.4175824
11:37:08.799,49.65554586,622.7692308
11:37:08.822,49.65543802,623.1208791
11:37:08.847,49.65533024,623.4725275
11:37:08.869,49.65522253,623.8241758
11:37:08.890,49.65511488,624.1758242
11:37:08.914,49.6550073,624.5274725
11:37:08.954,49.65488109,624.8791209
11:37:08.971,49.65475497,625.2307692
11:37:08.991,49.65465228,625.5824176
11:37:09.042,49.65441444,625.9340659
11:37:09.071,49.65427003,626.2857143
11:37:09.094,49.65416296,626.6373626
11:37:09.121,49.65404666,626.989011
11:37:09.143,49.65394439,627.3406593
11:37:09.169,49.65384217,627.6923077
11:37:09.187,49.65373537,628.043956
11:37:09.210,49.65362864,628.3956044
11:37:09.237,49.65350343,628.7472527
11:37:09.262,49.65339685,629.0989011
11:37:09.292,49.65326256,629.4505495
11:37:09.317,49.65314687,629.8021978
11:37:09.343,49.6530174,630.1538462
11:37:09.366,49.65291113,630.5054945
11:37:09.389,49.65280492,630.8571429
11:37:09.424,49.65265266,631.2087912
11:37:09.445,49.65254662,631.5604396
11:37:09.466,49.65244065,631.9120879
11:37:09.489,49.65233475,632.2637363
11:37:09.512,49.65222892,632.6153846
11:37:09.538,49.65210936,632.967033
11:37:09.561,49.65200368,633.3186813
11:37:09.585,49.65189347,633.6703297
11:37:09.608,49.65179252,634.021978
11:37:09.634,49.65168704,634.3736264
11:37:09.653,49.65158164,634.7252747
11:37:09.676,49.6514763,635.0769231
11:37:09.703,49.65137561,635.4285714
11:37:09.721,49.65127499,635.7802198
